EMPLOYEE_ID,EMPLOYEE_NAME,DESIGNATION,DEPARTMENT,EMAIL,PHONE,REGION,COUNTRY,JOIN_DATE,STATUS,PROFILE_IMAGE,DISPLAY_COLOR,OLD_EMPLOYEE_CODE,LEGACY_EMPLOYEE_ID,EXPORT_FLAG,CACHE_KEY,TEMP_FLAG,ICON_NAME,REPORT_GROUP,MIGRATION_BATCH
EMP00869,Amit Patel,Analyst,Sales,amit.patel@hoj.com,+916477771728,Middle East,USA,2022-08-17,ACTIVE,emp_869.jpg,#45B7D1,OLD869,869,1,emp_869,0,user_icon,GROUP10,BATCH_2026
EMP00870,Anjali Kumar,Store Manager,Inventory,anjali.kumar@hoj.com,+919031924413,Americas,Singapore,2024-05-10,ON_LEAVE,emp_870.jpg,#4ECDC4,OLD870,870,0,emp_870,0,user_icon,GROUP6,BATCH_2024
EMP00871,Priya Verma,Store Manager,Sales,priya.verma@hoj.com,+917058304198,Asia-East,UAE,2022-11-10,ACTIVE,emp_871.jpg,#4ECDC4,OLD871,871,1,emp_871,0,user_icon,GROUP3,BATCH_2024
EMP00872,Anjali Gupta,Store Manager,Operations,anjali.gupta@hoj.com,+918084596753,Middle East,Australia,2020-09-22,INACTIVE,emp_872.jpg,#45B7D1,OLD872,872,0,emp_872,0,user_icon,GROUP3,BATCH_2025
EMP00873,Neha Desai,Executive,Sales,neha.desai@hoj.com,+916561490019,Asia-East,Singapore,2021-11-22,INACTIVE,emp_873.jpg,#FF6B6B,OLD873,873,1,emp_873,1,user_icon,GROUP5,BATCH_2024
EMP00874,Mohit Patel,Supervisor,Finance,mohit.patel@hoj.com,+919772739137,Asia-South,UAE,2023-01-20,INACTIVE,emp_874.jpg,#4ECDC4,OLD874,874,0,emp_874,0,user_icon,GROUP4,BATCH_2026
EMP00875,Amit Reddy,Supervisor,Operations,amit.reddy@hoj.com,+916804687519,Asia-East,UAE,2023-11-25,INACTIVE,emp_875.jpg,#FF6B6B,OLD875,875,1,emp_875,1,user_icon,GROUP5,BATCH_2021
EMP00876,Amit Joshi,Store Manager,HR,amit.joshi@hoj.com,+917544057992,Asia-East,India,2021-08-20,INACTIVE,emp_876.jpg,#4ECDC4,OLD876,876,0,emp_876,1,user_icon,GROUP1,BATCH_2023
EMP00877,neha reddy,Store Manager,IT,neha.reddy@hoj.com,+919326347578,Asia-East,UAE,2026-02-05,ACTIVE,emp_877.jpg,#FF6B6B,OLD877,877,1,emp_877,1,user_icon,GROUP1,BATCH_2023
EMP00878,Neha Nair,Manager,HR,neha.nair@hoj.com,+918405711604,Europe,UAE,2021-08-25,ACTIVE,emp_878.jpg,#45B7D1,OLD878,878,1,emp_878,1,user_icon,GROUP8,BATCH_2024
EMP00879,Arjun Patel,Coordinator,Inventory,arjun.patel@hoj.com,+917548757284,Americas,UK,2022-11-22,INACTIVE,emp_879.jpg,#4ECDC4,OLD879,879,0,emp_879,0,user_icon,GROUP10,BATCH_2022
EMP00880,Amit Sharma,Director,Customer Service,,+919691770130,Asia-East,UK,2022-01-14,ACTIVE,emp_880.jpg,#4ECDC4,OLD880,880,1,emp_880,0,user_icon,GROUP10,BATCH_2026
EMP00881,Deepika Sharma,Analyst,HR,deepika.sharma@hoj.com,+917648044605,Europe,USA,2025-02-01,ON_LEAVE,emp_881.jpg,#4ECDC4,OLD881,881,0,emp_881,0,user_icon,GROUP10,BATCH_2022
EMP00882,Anjali Kumar,Coordinator,Inventory,anjali.kumar@hoj.com,+919105886029,Americas,UK,2024-08-25,INACTIVE,emp_882.jpg,#FF6B6B,OLD882,882,1,emp_882,0,user_icon,GROUP1,BATCH_2026
EMP00883,Amit Desai,Executive,Inventory,amit.desai@hoj.com,+916754577304,Europe,India,2021-03-30,INACTIVE,emp_883.jpg,#FF6B6B,OLD883,883,0,emp_883,0,user_icon,GROUP7,BATCH_2024
EMP00884,Anjali Reddy,Store Manager,Operations,anjali.reddy@hoj.com,+916977431719,Asia-East,Australia,2023-02-18,ON_LEAVE,emp_884.jpg,#FF6B6B,OLD884,884,0,emp_884,0,user_icon,GROUP9,BATCH_2024
EMP00885,Anjali Gupta,Analyst,Sales,anjali.gupta@hoj.com,+919516808118,Europe,Singapore,2024-10-21,ON_LEAVE,emp_885.jpg,#45B7D1,OLD885,885,1,emp_885,0,user_icon,GROUP6,BATCH_2024
EMP00886,Amit Desai,Executive,Operations,amit.desai@hoj.com,+916946539389,Asia-East,Australia,2023-02-02,ON_LEAVE,emp_886.jpg,#45B7D1,OLD886,886,0,emp_886,1,user_icon,GROUP5,BATCH_2024
EMP00887,Vikram Patel,Manager,Customer Service,vikram.patel@hoj.com,+919252703989,Asia-South,Australia,2023-04-08,ON_LEAVE,emp_887.jpg,#4ECDC4,OLD887,887,0,emp_887,0,user_icon,GROUP4,BATCH_2021
EMP00888,Arjun Singh,Assistant,Inventory,arjun.singh@hoj.com,+919645568328,Europe,UK,2023-06-15,ON_LEAVE,emp_888.jpg,#45B7D1,OLD888,888,1,emp_888,0,user_icon,GROUP2,BATCH_2025
EMP00889,Amit Patel,Coordinator,IT,amit.patel@hoj.com,+916565319255,Europe,India,2023-03-29,ACTIVE,emp_889.jpg,#45B7D1,OLD889,889,0,emp_889,1,user_icon,GROUP2,BATCH_2024
EMP00890,Deepika Gupta,Manager,Customer Service,deepika.gupta@hoj.com,+916531756963,Asia-East,Australia,2022-08-06,ON_LEAVE,emp_890.jpg,#4ECDC4,OLD890,890,1,emp_890,0,user_icon,GROUP2,BATCH_2022
EMP00891,Deepika Verma,Manager,Sales,deepika.verma@hoj.com,+918472481320,Middle East,Australia,2023-12-20,ON_LEAVE,emp_891.jpg,#FF6B6B,OLD891,891,1,emp_891,1,user_icon,GROUP7,BATCH_2025
EMP00892,Priya Kumar,Coordinator,Operations,priya.kumar@hoj.com,+918629791139,Middle East,USA,2025-07-08,INACTIVE,emp_892.jpg,#45B7D1,OLD892,892,0,emp_892,0,user_icon,GROUP2,BATCH_2026
EMP00893,Amit Singh,Director,Finance,amit.singh@hoj.com,+919218014640,Europe,Singapore,2022-05-26,ON_LEAVE,emp_893.jpg,#FF6B6B,OLD893,893,1,emp_893,0,user_icon,GROUP5,BATCH_2022
EMP00894,Neha Kumar,Supervisor,Operations,neha.kumar@hoj.com,+918968098677,Asia-South,UK,2023-10-23,ON_LEAVE,emp_894.jpg,#45B7D1,OLD894,894,0,emp_894,0,user_icon,GROUP5,BATCH_2023
EMP00895,Priya Kumar,Analyst,Inventory,priya.kumar@hoj.com,+918316780468,Americas,India,2025-07-01,ON_LEAVE,emp_895.jpg,#4ECDC4,OLD895,895,0,emp_895,1,user_icon,GROUP6,BATCH_2025
EMP00896,Amit Verma,Executive,Finance,amit.verma@hoj.com,+917585915245,Middle East,Australia,2020-07-02,ACTIVE,emp_896.jpg,#45B7D1,OLD896,896,0,emp_896,0,user_icon,GROUP2,BATCH_2022
EMP00897,Rajesh Patel,Analyst,Operations,rajesh.patel@hoj.com,+919627936799,Europe,India,2021-05-18,ON_LEAVE,emp_897.jpg,#4ECDC4,OLD897,897,1,emp_897,1,user_icon,GROUP2,BATCH_2024
EMP00898,Anjali Desai,Coordinator,Sales,anjali.desai@hoj.com,+917961236243,Americas,UAE,2026-04-28,ACTIVE,emp_898.jpg,#FF6B6B,OLD898,898,1,emp_898,1,user_icon,GROUP5,BATCH_2025
EMP00899,Neha Sharma,Analyst,IT,neha.sharma@hoj.com,+919029228589,Asia-South,India,2024-05-03,ON_LEAVE,emp_899.jpg,#FF6B6B,OLD899,899,0,emp_899,1,user_icon,GROUP6,BATCH_2024
EMP00900,Vikram Patel,Supervisor,Customer Service,vikram.patel@hoj.com,+917935790984,Middle East,USA,2022-05-16,INACTIVE,emp_900.jpg,#FF6B6B,OLD900,900,0,emp_900,0,user_icon,GROUP5,BATCH_2026
EMP00901,Mohit Verma,Executive,Inventory,mohit.verma@hoj.com,+919413380389,Americas,UAE,2021-07-07,INACTIVE,emp_901.jpg,#FF6B6B,OLD901,901,1,emp_901,1,user_icon,GROUP10,BATCH_2022
EMP00902,Rajesh Patel,Manager,HR,rajesh.patel@hoj.com,+917039790630,Middle East,USA,2021-10-07,ON_LEAVE,emp_902.jpg,#45B7D1,OLD902,902,1,emp_902,0,user_icon,GROUP9,BATCH_2026
EMP00903,Sneha Kumar,Director,Customer Service,sneha.kumar@hoj.com,+918571599618,Asia-East,Singapore,2023-07-17,ON_LEAVE,emp_903.jpg,#45B7D1,OLD903,903,0,emp_903,0,user_icon,GROUP2,BATCH_2022
EMP00904,Deepika Kumar,Manager,Operations,deepika.kumar@hoj.com,+919849330915,Asia-East,UAE,2022-09-30,INACTIVE,emp_904.jpg,#45B7D1,OLD904,904,0,emp_904,0,user_icon,GROUP4,BATCH_2021
EMP00905,Rajesh Sharma,Manager,Finance,,+918606826712,Americas,UAE,2024-12-18,INACTIVE,emp_905.jpg,#45B7D1,OLD905,905,1,emp_905,0,user_icon,GROUP9,BATCH_2022
EMP00906,Priya Desai,Analyst,Finance,priya.desai@hoj.com,+917316809643,Americas,Australia,2024-05-04,INACTIVE,emp_906.jpg,#4ECDC4,OLD906,906,0,emp_906,0,user_icon,GROUP1,BATCH_2025
EMP00907,Anjali Joshi,Executive,Operations,anjali.joshi@hoj.com,+918639353709,Europe,India,2022-06-28,ACTIVE,emp_907.jpg,#45B7D1,OLD907,907,1,emp_907,1,user_icon,GROUP4,BATCH_2025
EMP00908,Amit Joshi,Director,IT,amit.joshi@hoj.com,+919610296611,Europe,Singapore,2024-02-18,ON_LEAVE,emp_908.jpg,#45B7D1,OLD908,908,1,emp_908,0,user_icon,GROUP6,BATCH_2024
EMP00909,Neha Desai,Analyst,HR,neha.desai@hoj.com,+918114671858,Asia-East,UAE,2025-12-16,ACTIVE,emp_909.jpg,#45B7D1,OLD909,909,1,emp_909,0,user_icon,GROUP3,BATCH_2025
EMP00910,Mohit Sharma,Manager,Customer Service,mohit.sharma@hoj.com,+918587065517,Americas,USA,2021-09-15,INACTIVE,emp_910.jpg,#FF6B6B,OLD910,910,1,emp_910,0,user_icon,GROUP7,BATCH_2024
EMP00911,Vikram Reddy,Director,Operations,vikram.reddy@hoj.com,+919831429301,Europe,UK,2025-11-03,ACTIVE,emp_911.jpg,#45B7D1,OLD911,911,0,emp_911,1,user_icon,GROUP10,BATCH_2024
EMP00912,Deepika Patel,Supervisor,IT,deepika.patel@hoj.com,+918436574521,Europe,USA,2024-11-24,INACTIVE,emp_912.jpg,#FF6B6B,OLD912,912,1,emp_912,0,user_icon,GROUP4,BATCH_2026
EMP00913,Rajesh Verma,Supervisor,IT,,+919441952242,Europe,India,2026-01-26,ON_LEAVE,emp_913.jpg,#45B7D1,OLD913,913,0,emp_913,1,user_icon,GROUP3,BATCH_2025
EMP00914,Rajesh Kumar,Analyst,Customer Service,rajesh.kumar@hoj.com,+918545128387,Asia-South,UAE,2025-06-13,ACTIVE,emp_914.jpg,#FF6B6B,OLD914,914,1,emp_914,0,user_icon,GROUP1,BATCH_2023
EMP00915,Mohit Gupta  Mohit Gupta,Analyst,Finance,mohit.gupta@hoj.com,+918621311306,Middle East,UK,2021-09-15,ACTIVE,emp_915.jpg,#45B7D1,OLD915,915,1,emp_915,1,user_icon,GROUP9,BATCH_2026
EMP00916,Amit Patel,Coordinator,HR,amit.patel@hoj.com,+917278132128,Asia-South,UAE,2020-07-25,ON_LEAVE,emp_916.jpg,#4ECDC4,OLD916,916,0,emp_916,1,user_icon,GROUP9,BATCH_2025
EMP00917,Deepika Patel,Assistant,Inventory,deepika.patel@hoj.com,+917178741608,Americas,UAE,2022-06-07,ACTIVE,emp_917.jpg,#4ECDC4,OLD917,917,0,emp_917,0,user_icon,GROUP6,BATCH_2022
EMP00918,Arjun Reddy,Assistant,Finance,arjun.reddy@hoj.com,+919922607441,Asia-East,UK,2026-01-22,INACTIVE,emp_918.jpg,#FF6B6B,OLD918,918,1,emp_918,1,user_icon,GROUP6,BATCH_2026
EMP00919,Priya Reddy,Analyst,Customer Service,priya.reddy@hoj.com,+916647696074,Asia-East,UK,2020-11-13,ACTIVE,emp_919.jpg,#45B7D1,OLD919,919,1,emp_919,1,user_icon,GROUP10,BATCH_2023
EMP00920,Arjun Joshi,Manager,Sales,arjun.joshi@hoj.com,+918748659337,Asia-South,USA,2023-12-16,INACTIVE,emp_920.jpg,#FF6B6B,OLD920,920,0,emp_920,0,user_icon,GROUP5,BATCH_2021
EMP00921,Neha Joshi,Assistant,Sales,neha.joshi@hoj.com,+916938812038,Asia-South,UAE,2023-05-01,ACTIVE,emp_921.jpg,#4ECDC4,OLD921,921,1,emp_921,0,user_icon,GROUP4,BATCH_2025
EMP00922,Rajesh Desai,Manager,Sales,rajesh.desai@hoj.com,+917759295614,Asia-South,USA,2022-09-13,ON_LEAVE,emp_922.jpg,#4ECDC4,OLD922,922,0,emp_922,0,user_icon,GROUP7,BATCH_2022
EMP00923,Neha Verma,Supervisor,IT,neha.verma@hoj.com,+919995281404,Middle East,Australia,2021-02-10,ACTIVE,emp_923.jpg,#FF6B6B,OLD923,923,1,emp_923,0,user_icon,GROUP2,BATCH_2025
EMP00924,Anjali Gupta,Director,Customer Service,anjali.gupta@hoj.com,+917204259661,Middle East,UAE,2024-11-23,ACTIVE,emp_924.jpg,#45B7D1,OLD924,924,1,emp_924,1,user_icon,GROUP9,BATCH_2021
EMP00925,Arjun Nair,Coordinator,Sales,arjun.nair@hoj.com,+917845439995,Europe,Australia,2022-05-16,ON_LEAVE,emp_925.jpg,#4ECDC4,OLD925,925,0,emp_925,0,user_icon,GROUP4,BATCH_2022
EMP00926,Rajesh Nair,Supervisor,Customer Service,rajesh.nair@hoj.com,+919481472655,Asia-East,UAE,2022-08-24,ON_LEAVE,emp_926.jpg,#FF6B6B,OLD926,926,0,emp_926,1,user_icon,GROUP7,BATCH_2024
EMP00927,Neha Patel,Store Manager,IT,neha.patel@hoj.com,+917059761541,Americas,USA,2021-10-22,ON_LEAVE,emp_927.jpg,#45B7D1,OLD927,927,1,emp_927,0,user_icon,GROUP5,BATCH_2023
EMP00928,Deepika Desai,Manager,Operations,deepika.desai@hoj.com,+916941612287,Middle East,India,2024-07-11,ON_LEAVE,emp_928.jpg,#4ECDC4,OLD928,928,0,emp_928,1,user_icon,GROUP7,BATCH_2026
EMP00929,Neha Kumar,Supervisor,Inventory,neha.kumar@hoj.com,+918117111807,Asia-South,Singapore,2025-04-12,ON_LEAVE,emp_929.jpg,#FF6B6B,OLD929,929,1,emp_929,0,user_icon,GROUP2,BATCH_2026
EMP00930,Deepika Verma,Manager,Finance,deepika.verma@hoj.com,+919311313437,Americas,UK,2021-05-05,ON_LEAVE,emp_930.jpg,#FF6B6B,OLD930,930,0,emp_930,0,user_icon,GROUP10,BATCH_2022
EMP00931,Vikram Verma,Assistant,Inventory,vikram.verma@hoj.com,+918276519522,Americas,UK,2023-05-09,INACTIVE,emp_931.jpg,#FF6B6B,OLD931,931,1,emp_931,1,user_icon,GROUP5,BATCH_2025
EMP00932,Sneha Reddy,Assistant,Operations,sneha.reddy@hoj.com,,Americas,India,2022-01-06,ON_LEAVE,emp_932.jpg,#45B7D1,OLD932,932,1,emp_932,1,user_icon,GROUP8,BATCH_2023
EMP00933,Vikram Sharma,Store Manager,Finance,vikram.sharma@hoj.com,+918608013120,Asia-East,Australia,2022-06-14,ON_LEAVE,emp_933.jpg,#FF6B6B,OLD933,933,0,emp_933,1,user_icon,GROUP6,BATCH_2025
EMP00934,Neha Reddy,Store Manager,Finance,neha.reddy@hoj.com,+919633423288,Europe,Australia,2026-02-03,ACTIVE,emp_934.jpg,#45B7D1,OLD934,934,0,emp_934,1,user_icon,GROUP5,BATCH_2024
EMP00935,Sneha Joshi,Manager,Finance,sneha.joshi@hoj.com,+916191104732,Asia-South,Singapore,2026-03-10,ON_LEAVE,emp_935.jpg,#FF6B6B,OLD935,935,1,emp_935,0,user_icon,GROUP9,BATCH_2024
EMP00936,Vikram Gupta,Analyst,IT,vikram.gupta@hoj.com,+917222393414,Asia-South,UK,2023-01-18,ON_LEAVE,emp_936.jpg,#45B7D1,OLD936,936,1,emp_936,0,user_icon,GROUP4,BATCH_2023
EMP00937,Rajesh Verma,Store Manager,HR,rajesh.verma@hoj.com,+916163324207,Americas,USA,2025-12-28,ON_LEAVE,emp_937.jpg,#4ECDC4,OLD937,937,1,emp_937,0,user_icon,GROUP9,BATCH_2024
EMP00938,Mohit Reddy,Store Manager,Operations,mohit.reddy@hoj.com,+918964924991,Middle East,USA,2023-05-26,ACTIVE,emp_938.jpg,#4ECDC4,OLD938,938,1,emp_938,0,user_icon,GROUP8,BATCH_2026
EMP00939,Sneha Patel,Executive,Inventory,sneha.patel@hoj.com,+918067607564,Europe,India,2023-06-10,ACTIVE,emp_939.jpg,#FF6B6B,OLD939,939,1,emp_939,1,user_icon,GROUP10,BATCH_2022
EMP00940,Anjali Joshi,Director,IT,anjali.joshi@hoj.com,+919090701705,Americas,Australia,2026-03-26,INACTIVE,emp_940.jpg,#4ECDC4,OLD940,940,1,emp_940,0,user_icon,GROUP6,BATCH_2023
EMP00941,Neha Sharma,Executive,Finance,neha.sharma@hoj.com,+917295913340,Americas,USA,2025-09-01,ACTIVE,emp_941.jpg,#FF6B6B,OLD941,941,1,emp_941,0,user_icon,GROUP6,BATCH_2023
EMP00942,Anjali Kumar,Supervisor,Inventory,anjali.kumar@hoj.com,+916440562510,Asia-South,USA,2024-07-17,ON_LEAVE,emp_942.jpg,#4ECDC4,OLD942,942,1,emp_942,1,user_icon,GROUP8,BATCH_2021
EMP00943,Sneha Reddy,Store Manager,HR,sneha.reddy@hoj.com,+918788367678,Americas,India,2021-06-18,INACTIVE,emp_943.jpg,#4ECDC4,OLD943,943,1,emp_943,0,user_icon,GROUP6,BATCH_2023
EMP00944,Mohit Nair,Assistant,HR,mohit.nair@hoj.com,+916492905403,Americas,Singapore,2026-04-28,ACTIVE,emp_944.jpg,#FF6B6B,OLD944,944,1,emp_944,1,user_icon,GROUP10,BATCH_2024
EMP00945,RAJESH KUMAR,Coordinator,Customer Service,rajesh.kumar@hoj.com,+919585186417,Asia-South,Australia,2024-07-02,ACTIVE,emp_945.jpg,#4ECDC4,OLD945,945,1,emp_945,1,user_icon,GROUP10,BATCH_2026
EMP00946,Priya Desai  Priya Desai,Assistant,Sales,priya.desai@hoj.com,+918695398624,Europe,India,2022-11-29,INACTIVE,emp_946.jpg,#45B7D1,OLD946,946,0,emp_946,0,user_icon,GROUP10,BATCH_2022
EMP00947,Neha Reddy,Manager,HR,neha.reddy@hoj.com,+917603748243,Asia-South,UAE,2024-08-06,ON_LEAVE,emp_947.jpg,#45B7D1,OLD947,947,1,emp_947,1,user_icon,GROUP8,BATCH_2023
EMP00948,Amit Nair,Store Manager,Customer Service,amit.nair@hoj.com,+917999185033,Americas,Singapore,2025-02-28,ON_LEAVE,emp_948.jpg,#4ECDC4,OLD948,948,0,emp_948,1,user_icon,GROUP8,BATCH_2025
EMP00949,Arjun Verma,Analyst,IT,arjun.verma@hoj.com,+919636513320,Middle East,UAE,2021-08-02,INACTIVE,emp_949.jpg,#45B7D1,OLD949,949,0,emp_949,1,user_icon,GROUP6,BATCH_2023
EMP00950,Neha Joshi,Analyst,Operations,neha.joshi@hoj.com,+918521684982,Asia-South,Australia,2022-02-13,ON_LEAVE,emp_950.jpg,#45B7D1,OLD950,950,0,emp_950,0,user_icon,GROUP7,BATCH_2021
EMP00951,Deepika Gupta,Executive,IT,deepika.gupta@hoj.com,+917128655028,Europe,UAE,2023-10-20,ACTIVE,emp_951.jpg,#FF6B6B,OLD951,951,0,emp_951,0,user_icon,GROUP8,BATCH_2023
EMP00952,Mohit Patel,Analyst,Inventory,mohit.patel@hoj.com,+918709199607,Americas,Singapore,2023-02-28,INACTIVE,emp_952.jpg,#45B7D1,OLD952,952,0,emp_952,1,user_icon,GROUP4,BATCH_2022
EMP00953,Neha Joshi,Assistant,IT,neha.joshi@hoj.com,+919717837287,Middle East,UAE,2023-09-06,ACTIVE,emp_953.jpg,#45B7D1,OLD953,953,1,emp_953,0,user_icon,GROUP7,BATCH_2022
EMP00954,Sneha Nair,Supervisor,HR,sneha.nair@hoj.com,+917083123354,Europe,UK,2022-10-07,INACTIVE,emp_954.jpg,#4ECDC4,OLD954,954,1,emp_954,0,user_icon,GROUP9,BATCH_2026
EMP00955,Sneha Nair,Director,IT,sneha.nair@hoj.com,+918420483154,Europe,India,2023-02-15,INACTIVE,emp_955.jpg,#4ECDC4,OLD955,955,0,emp_955,1,user_icon,GROUP10,BATCH_2023
EMP00956,Sneha Verma,Assistant,Customer Service,sneha.verma@hoj.com,,Asia-South,Singapore,2025-04-13,ON_LEAVE,emp_956.jpg,#4ECDC4,OLD956,956,0,emp_956,0,user_icon,GROUP7,BATCH_2021
EMP00957,Deepika Nair,Manager,Inventory,deepika.nair@hoj.com,+917668477470,Europe,Singapore,2025-10-14,ACTIVE,emp_957.jpg,#4ECDC4,OLD957,957,1,emp_957,0,user_icon,GROUP8,BATCH_2025
EMP00958,Sneha Joshi,Executive,Finance,sneha.joshi@hoj.com,+917756094238,Asia-East,Singapore,2024-10-28,ON_LEAVE,emp_958.jpg,#FF6B6B,OLD958,958,1,emp_958,0,user_icon,GROUP7,BATCH_2021
EMP00959,Arjun Gupta,Store Manager,IT,arjun.gupta@hoj.com,+918704669809,Asia-East,Australia,2021-09-18,INACTIVE,emp_959.jpg,#45B7D1,OLD959,959,1,emp_959,0,user_icon,GROUP1,BATCH_2023
EMP00960,Arjun Gupta,Coordinator,Sales,arjun.gupta@hoj.com,+919955869926,Asia-East,India,2025-11-24,ON_LEAVE,emp_960.jpg,#4ECDC4,OLD960,960,0,emp_960,0,user_icon,GROUP4,BATCH_2025
EMP00961,Vikram Joshi,Analyst,HR,vikram.joshi@hoj.com,+918050703700,Asia-East,UK,2023-09-05,ACTIVE,emp_961.jpg,#FF6B6B,OLD961,961,0,emp_961,0,user_icon,GROUP1,BATCH_2023
EMP00962,Amit Sharma,Coordinator,IT,amit.sharma@hoj.com,+918018426887,Asia-South,UAE,2022-07-05,ON_LEAVE,emp_962.jpg,#FF6B6B,OLD962,962,0,emp_962,0,user_icon,GROUP4,BATCH_2021
EMP00963,Deepika Nair,Executive,HR,deepika.nair@hoj.com,+916493398480,Asia-South,UK,2021-11-17,ON_LEAVE,emp_963.jpg,#FF6B6B,OLD963,963,0,emp_963,1,user_icon,GROUP5,BATCH_2026
EMP00964,Deepika Kumar,Manager,Finance,deepika.kumar@hoj.com,,Asia-East,Australia,2025-10-19,ACTIVE,emp_964.jpg,#4ECDC4,OLD964,964,0,emp_964,0,user_icon,GROUP9,BATCH_2021
EMP00965,Rajesh Gupta,Coordinator,Operations,rajesh.gupta@hoj.com,+919686260863,Americas,USA,2023-06-20,INACTIVE,emp_965.jpg,#45B7D1,OLD965,965,1,emp_965,1,user_icon,GROUP3,BATCH_2023
EMP00966,Arjun Patel,Director,Finance,arjun.patel@hoj.com,,Asia-South,UAE,2021-04-04,INACTIVE,emp_966.jpg,#FF6B6B,OLD966,966,1,emp_966,1,user_icon,GROUP5,BATCH_2025
EMP00967,Sneha Gupta,Director,HR,sneha.gupta@hoj.com,+917861705171,Asia-South,Singapore,2023-06-08,INACTIVE,emp_967.jpg,#45B7D1,OLD967,967,0,emp_967,1,user_icon,GROUP1,BATCH_2025
EMP00968,Deepika Reddy,Assistant,Finance,deepika.reddy@hoj.com,+918929618527,Asia-East,UK,2023-02-20,ACTIVE,emp_968.jpg,#4ECDC4,OLD968,968,1,emp_968,0,user_icon,GROUP7,BATCH_2025
EMP00969,Vikram Reddy,Executive,HR,vikram.reddy@hoj.com,+918356988219,Middle East,India,2025-10-05,ACTIVE,emp_969.jpg,#4ECDC4,OLD969,969,1,emp_969,1,user_icon,GROUP9,BATCH_2025
EMP00970,Sneha Desai,Store Manager,Sales,sneha.desai@hoj.com,,Americas,UAE,2023-05-11,INACTIVE,emp_970.jpg,#FF6B6B,OLD970,970,1,emp_970,1,user_icon,GROUP1,BATCH_2026
EMP00971,Rajesh Gupta,Assistant,Sales,rajesh.gupta@hoj.com,+917050155664,Middle East,UAE,2025-03-02,INACTIVE,emp_971.jpg,#FF6B6B,OLD971,971,1,emp_971,0,user_icon,GROUP8,BATCH_2025
EMP00972,Vikram Desai,Assistant,IT,vikram.desai@hoj.com,+916630867430,Middle East,UK,2022-02-24,INACTIVE,emp_972.jpg,#4ECDC4,OLD972,972,0,emp_972,0,user_icon,GROUP1,BATCH_2022
EMP00973,Amit Reddy,Director,Sales,amit.reddy@hoj.com,+919755078512,Americas,Australia,2023-09-28,INACTIVE,emp_973.jpg,#4ECDC4,OLD973,973,1,emp_973,1,user_icon,GROUP9,BATCH_2021
EMP00974,Arjun Reddy,Assistant,Finance,,+916699250462,Europe,India,2024-04-24,ON_LEAVE,emp_974.jpg,#4ECDC4,OLD974,974,1,emp_974,1,user_icon,GROUP4,BATCH_2026
EMP00975,Anjali Joshi,Manager,Sales,anjali.joshi@hoj.com,+919846963091,Americas,USA,2024-01-16,ACTIVE,emp_975.jpg,#45B7D1,OLD975,975,0,emp_975,0,user_icon,GROUP5,BATCH_2025
EMP00976,Anjali Singh,Supervisor,HR,anjali.singh@hoj.com,+916428352797,Americas,Singapore,2026-04-07,ON_LEAVE,emp_976.jpg,#45B7D1,OLD976,976,0,emp_976,0,user_icon,GROUP8,BATCH_2021
EMP00977,Amit Nair,Supervisor,Sales,amit.nair@hoj.com,+916107163229,Europe,USA,2023-11-24,ACTIVE,emp_977.jpg,#FF6B6B,OLD977,977,0,emp_977,0,user_icon,GROUP4,BATCH_2026
EMP00978,Anjali Verma,Executive,Inventory,,+918759960358,Americas,Singapore,2024-04-23,ACTIVE,emp_978.jpg,#4ECDC4,OLD978,978,0,emp_978,1,user_icon,GROUP5,BATCH_2024
EMP00979,Rajesh Joshi,Assistant,HR,rajesh.joshi@hoj.com,+919503844703,Americas,India,2024-06-25,ACTIVE,emp_979.jpg,#FF6B6B,OLD979,979,0,emp_979,0,user_icon,GROUP6,BATCH_2023
EMP00980,Priya Desai,Assistant,Inventory,priya.desai@hoj.com,+919830083948,Asia-East,Singapore,2021-10-15,INACTIVE,emp_980.jpg,#45B7D1,OLD980,980,1,emp_980,0,user_icon,GROUP9,BATCH_2023
EMP00981,Anjali Desai,Executive,HR,anjali.desai@hoj.com,+919786775222,Asia-East,USA,2023-03-28,ON_LEAVE,emp_981.jpg,#4ECDC4,OLD981,981,0,emp_981,1,user_icon,GROUP5,BATCH_2023
EMP00982,Deepika Desai,Assistant,IT,,+917519564716,Asia-East,Australia,2022-02-14,ACTIVE,emp_982.jpg,#45B7D1,OLD982,982,1,emp_982,0,user_icon,GROUP6,BATCH_2024
EMP00983,Priya Patel,Supervisor,IT,priya.patel@hoj.com,+919878964449,Americas,USA,2025-01-31,INACTIVE,emp_983.jpg,#45B7D1,OLD983,983,0,emp_983,1,user_icon,GROUP3,BATCH_2024
EMP00984,Sneha Desai,Director,Sales,sneha.desai@hoj.com,+916498820343,Asia-East,India,2020-07-09,ACTIVE,emp_984.jpg,#4ECDC4,OLD984,984,1,emp_984,1,user_icon,GROUP9,BATCH_2024
EMP00985,Amit Kumar,Supervisor,HR,amit.kumar@hoj.com,+919565893579,Europe,Australia,2024-07-15,ON_LEAVE,emp_985.jpg,#45B7D1,OLD985,985,0,emp_985,1,user_icon,GROUP3,BATCH_2024
EMP00986,amit sharma,Store Manager,IT,amit.sharma@hoj.com,+916413227651,Asia-South,USA,2025-03-09,ACTIVE,emp_986.jpg,#4ECDC4,OLD986,986,1,emp_986,1,user_icon,GROUP9,BATCH_2022
